ID,Route,Direction,Milepost_S,Milepost_E,Distance,Slope,Radius,Curve_Length,Num_Lanes,Delta_Slope,Delta_Radius,Delta_Lanes,AADT,Max_Speed,Min_Speed,Mean_Speed,Consequence,,
16650,호남선의지선,2,49.48,49.86,0.38,-4.399,800,510,2,0,400,0,27650,100.00 ,95.70 ,102.99 ,0,,
16651,호남선의지선,2,49.86,49.99,0.13,-1.44,800,510,2,-2.959,0,0,27650,94.80 ,94.20 ,94.43 ,0,,
16652,호남선의지선,2,49.99,50.88,0.89,-1.44,800,1810,2,0,0,0,25095,100.00 ,94.50 ,100.46 ,0,,
16653,호남선의지선,2,50.88,51.51,0.63,4.44,800,1810,2,-5.88,0,0,25095,100.00 ,97.90 ,109.99 ,0,,
16654,호남선의지선,2,51.51,51.8,0.29,-3.88,800,1810,2,8.32,0,0,25095,96.20 ,80.60 ,87.37 ,0,,
16655,호남선의지선,2,51.8,52.49,0.69,-3.88,840,1070,2,0,-40,0,25095,79.70 ,66.30 ,70.87 ,0,,
16656,호남선의지선,2,52.49,52.87,0.38,1.18,840,1070,2,-5.06,0,0,25095,87.20 ,76.60 ,81.49 ,0,,
16657,호남선의지선,2,52.87,53.97,1.1,1.18,0,1100,2,0,840,0,25095,87.70 ,75.50 ,81.38 ,0,,
16546,호남선의지선,2,0,0.47,0.47,-2.234,1972,470,2,0,0,0,17949,100.00 ,85.40 ,93.21 ,0,,
16547,호남선의지선,2,0.47,0.77,0.3,-2.234,0,610,2,0,1972,0,17949,84.70 ,80.40 ,82.49 ,0,,
16548,호남선의지선,2,0.77,1.08,0.31,-1.806,0,610,2,-0.428,0,0,17949,79.80 ,76.70 ,77.93 ,0,,
16549,호남선의지선,2,1.08,1.84,0.76,-1.806,4100,860,2,0,-4100,0,17949,92.40 ,80.70 ,88.56 ,0,,
16550,호남선의지선,2,1.84,1.94,0.1,1.156,4100,860,2,-2.962,0,0,17949,91.70 ,90.30 ,91.00 ,0,,
16551,호남선의지선,2,1.94,2.08,0.14,1.156,0,140,2,0,4100,0,17949,93.80 ,92.30 ,93.12 ,0,,
16552,호남선의지선,2,2.08,2.45,0.37,1.156,795,540,2,0,-795,0,17949,100.00 ,94.20 ,98.85 ,0,,
16553,호남선의지선,2,2.45,2.62,0.17,-1.254,795,540,2,2.41,0,0,17949,100.00 ,104.40 ,104.70 ,0,,
16554,호남선의지선,2,2.62,3.38,0.76,-1.254,0,760,2,0,795,0,17949,100.00 ,105.00 ,109.00 ,0,,
16555,호남선의지선,2,3.38,3.96,0.58,-1.254,855,580,2,0,-855,0,17949,100.00 ,106.00 ,112.10 ,1,,
16556,호남선의지선,2,3.96,4.64,0.68,-1.254,865,710,2,0,-10,0,17949,100.00 ,108.40 ,114.14 ,1,,
16557,호남선의지선,2,4.64,4.67,0.03,1.25,865,710,2,-2.504,0,0,17949,100.00 ,100.00 ,100.00 ,0,,
16558,호남선의지선,2,4.67,5.81,1.14,1.25,0,1140,2,0,865,0,19347,100.00 ,114.20 ,121.33 ,0,,
16559,호남선의지선,2,5.81,6.18,0.37,1.25,990,630,2,0,-990,0,19347,100.00 ,123.80 ,125.26 ,1,,
16560,호남선의지선,2,6.18,6.44,0.26,-1.3,990,630,2,2.55,0,0,19347,100.00 ,124.40 ,125.71 ,0,,
16561,호남선의지선,2,6.44,7.57,1.13,-1.3,0,1130,2,0,990,0,19347,100.00 ,127.30 ,127.66 ,0,,
16562,호남선의지선,2,7.57,8,0.43,-1.3,3000,430,2,0,-3000,0,19347,100.00 ,127.80 ,127.83 ,0,,
16563,호남선의지선,2,8,8.21,0.21,-1.3,0,210,2,0,3000,0,19347,100.00 ,127.70 ,127.74 ,0,,
16564,호남선의지선,2,8.21,8.66,0.45,-1.3,2390,1460,2,0,-2390,0,19347,100.00 ,127.50 ,127.61 ,0,,
16565,호남선의지선,2,8.66,9.64,0.98,1.72,2390,1460,2,-3.02,0,0,19347,100.00 ,114.60 ,130.63 ,0,,
16566,호남선의지선,2,9.64,9.67,0.03,1.72,2390,1460,2,0,0,0,19347,100.00 ,114.90 ,114.90 ,0,,
16567,호남선의지선,2,9.67,11.32,1.65,1.72,0,2160,2,0,2390,0,19347,100.00 ,105.50 ,110.56 ,0,,
16568,호남선의지선,2,11.32,11.83,0.51,0.1,0,2160,2,1.62,0,0,19347,100.00 ,88.20 ,100.82 ,0,,
16569,호남선의지선,2,11.83,12.03,0.2,0.1,1200,390,2,0,-1200,0,19347,91.70 ,80.50 ,84.40 ,0,,
16570,호남선의지선,2,12.03,12.22,0.19,0.259,1200,390,2,-0.159,0,0,19347,100.00 ,93.80 ,114.81 ,0,,
16571,호남선의지선,2,12.22,13,0.78,0.259,0,1680,2,0,1200,0,19347,100.00 ,98.30 ,111.13 ,0,,
16572,호남선의지선,2,13,13.89,0.89,-5,0,1680,2,5.259,0,0,19347,100.00 ,118.80 ,119.92 ,0,,
16573,호남선의지선,2,13.89,13.9,0.01,0.85,0,1680,2,-5.85,0,0,19347,100.00 ,118.40 ,118.40 ,1,,
16574,호남선의지선,2,13.9,15.34,1.44,0.85,1727,2270,2,0,-1727,0,19347,100.00 ,94.40 ,104.82 ,0,,
16575,호남선의지선,2,15.34,16.17,0.83,2.383,1727,2270,2,-1.533,0,0,19347,100.00 ,101.00 ,106.98 ,0,,
16576,호남선의지선,2,16.17,16.42,0.25,2.383,0,1260,2,0,1727,0,19347,100.00 ,126.60 ,127.56 ,0,,
16577,호남선의지선,2,16.42,17.23,0.81,0.345,0,1260,2,2.038,0,0,19347,100.00 ,112.00 ,117.56 ,0,,
16578,호남선의지선,2,17.23,17.43,0.2,1.187,0,1260,2,-0.842,0,0,19347,100.00 ,113.40 ,115.87 ,0,,
16579,호남선의지선,2,17.43,18.26,0.83,1.187,980,830,2,0,-980,0,19347,100.00 ,100.50 ,110.23 ,0,,
16580,호남선의지선,2,18.26,18.49,0.23,1.187,0,580,2,0,980,0,19347,100.00 ,98.20 ,99.31 ,0,,
16581,호남선의지선,2,18.49,18.84,0.35,5.94,0,580,2,-4.753,0,0,19347,97.60 ,94.10 ,95.29 ,0,,
16582,호남선의지선,2,18.84,19.49,0.65,5.94,1000,650,2,0,-1000,0,19347,100.00 ,95.10 ,104.51 ,1,,
16583,호남선의지선,2,19.49,19.89,0.4,5.94,0,1260,2,0,1000,0,19347,100.00 ,116.10 ,118.96 ,0,,
16584,호남선의지선,2,19.89,20.75,0.86,-3.225,0,1260,2,9.165,0,0,19347,100.00 ,105.20 ,111.89 ,0,,
16585,호남선의지선,2,20.75,20.99,0.24,-3.225,1400,1000,2,0,-1400,0,19347,100.00 ,121.00 ,124.03 ,0,,
16586,호남선의지선,2,20.99,21.75,0.76,-0.28,1400,1000,2,-2.945,0,0,19347,100.00 ,108.20 ,110.76 ,0,,
16587,호남선의지선,2,21.75,22.57,0.82,-0.28,0,820,2,0,1400,0,19347,100.00 ,105.00 ,107.84 ,0,,
16588,호남선의지선,2,22.57,22.97,0.4,-0.28,990,400,2,0,-990,0,19347,100.00 ,105.00 ,105.23 ,1,,
16589,호남선의지선,2,22.97,23.86,0.89,-0.28,0,890,2,0,990,0,19347,100.00 ,101.60 ,108.72 ,0,,
16590,호남선의지선,2,23.86,24.04,0.18,-0.28,700,1020,2,0,-700,0,19347,99.60 ,94.70 ,97.07 ,1,,
16591,호남선의지선,2,24.04,24.88,0.84,5.948,700,1020,2,-6.228,0,0,19347,100.00 ,86.90 ,106.37 ,0,,
16592,호남선의지선,2,24.88,25.66,0.78,5.948,600,780,2,0,100,0,19347,100.00 ,120.20 ,121.39 ,1,,
16593,호남선의지선,2,25.66,25.72,0.06,5.948,0,1620,2,0,600,0,19347,100.00 ,123.10 ,123.10 ,0,,
16594,호남선의지선,2,25.72,27.1,1.38,-6.228,0,1620,2,12.176,0,0,19347,100.00 ,103.60 ,109.70 ,0,,
16595,호남선의지선,2,27.1,27.28,0.18,-1.493,0,1620,2,-4.735,0,0,19347,100.00 ,108.00 ,109.07 ,0,,
16596,호남선의지선,2,27.28,27.49,0.21,-1.493,600,210,2,0,-600,0,19347,100.00 ,106.80 ,107.10 ,0,,
16597,호남선의지선,2,27.49,28.16,0.67,-1.493,0,670,2,0,600,0,21889,100.00 ,108.00 ,111.19 ,0,,
16598,호남선의지선,2,28.16,28.49,0.33,-1.493,790,710,2,0,-790,0,21889,100.00 ,111.20 ,113.13 ,0,,
16599,호남선의지선,2,28.49,28.87,0.38,1.37,790,710,2,-2.863,0,0,21889,100.00 ,103.00 ,109.16 ,0,,
16600,호남선의지선,2,28.87,29.24,0.37,1.37,0,370,2,0,790,0,21889,100.00 ,98.70 ,99.61 ,0,,
16601,호남선의지선,2,29.24,29.94,0.7,1.37,978,970,2,0,-978,0,21889,100.00 ,100.60 ,112.22 ,1,,
16602,호남선의지선,2,29.94,30.21,0.27,5.484,978,970,2,-4.114,0,0,21889,100.00 ,116.00 ,116.60 ,0,,
16603,호남선의지선,2,30.21,30.44,0.23,5.484,0,230,2,0,978,0,21889,100.00 ,113.30 ,114.70 ,0,,
16604,호남선의지선,2,30.44,30.84,0.4,5.484,500,940,2,0,-500,0,21889,100.00 ,108.50 ,110.22 ,0,,
16605,호남선의지선,2,30.84,31.38,0.54,-5.478,500,940,2,10.962,0,0,21889,100.00 ,107.90 ,108.81 ,0,,
16606,호남선의지선,2,31.38,31.71,0.33,-5.478,900,1520,2,0,-400,0,21889,100.00 ,111.30 ,112.04 ,0,,
16607,호남선의지선,2,31.71,32.54,0.83,-0.71,900,1520,2,-4.768,0,0,21889,100.00 ,105.70 ,108.25 ,1,,
16608,호남선의지선,2,32.54,32.9,0.36,5.991,900,1520,2,-6.701,0,0,21889,100.00 ,106.90 ,108.48 ,1,,
16609,호남선의지선,2,32.9,33.08,0.18,5.991,0,540,2,0,900,0,21889,100.00 ,103.40 ,104.70 ,0,,
16610,호남선의지선,2,33.08,33.44,0.36,-4.235,0,540,2,10.226,0,0,21889,100.00 ,103.10 ,103.95 ,0,,
16611,호남선의지선,2,33.44,34.12,0.68,-4.235,985,770,2,0,-985,0,21889,100.00 ,92.80 ,99.68 ,1,,
16612,호남선의지선,2,34.12,34.21,0.09,-1.846,985,770,2,-2.389,0,0,21889,93.90 ,92.90 ,93.37 ,0,,
6060,대전남부순환선,1,0,0.14,0.14,-4.33,300,200,2,0,0,0,16267,68.80 ,68.00 ,68.50 ,0,,
6061,대전남부순환선,1,0.14,0.2,0.06,1.777,300,200,2,-6.107,0,0,16267,69.00 ,69.00 ,69.00 ,0,,
6062,대전남부순환선,1,0.2,0.46,0.26,1.777,0,260,2,0,300,0,16267,70.10 ,69.30 ,69.72 ,0,,
6063,대전남부순환선,1,0.46,0.64,0.18,1.777,500,360,2,0,-500,0,16267,72.70 ,70.60 ,71.62 ,0,,
6064,대전남부순환선,1,0.64,0.82,0.18,-2.048,500,360,2,3.825,0,0,16267,75.70 ,73.30 ,74.42 ,0,,
6065,대전남부순환선,1,0.82,1.1,0.28,-2.048,0,1100,2,0,500,0,15953,100.00 ,77.00 ,100.91 ,0,,
6066,대전남부순환선,1,1.1,1.4,0.3,-2.048,0,1100,2,0,0,0,15953,100.00 ,106.90 ,111.53 ,0,,
6067,대전남부순환선,1,1.4,1.92,0.52,1.413,0,1100,2,-3.461,0,0,15953,100.00 ,117.20 ,117.30 ,0,,
6068,대전남부순환선,1,1.92,1.94,0.02,1.413,3000,510,2,0,-3000,0,15953,100.00 ,100.00 ,100.00 ,0,,
6069,대전남부순환선,1,1.94,2.43,0.49,0.266,3000,510,2,1.147,0,0,15953,100.00 ,117.40 ,118.18 ,0,,
6070,대전남부순환선,1,2.43,2.44,0.01,0.266,0,1413,2,0,3000,0,15953,100.00 ,100.00 ,100.00 ,0,,
6071,대전남부순환선,1,2.44,3.843,1.403,-1.75,0,1413,2,2.016,0,0,15953,100.00 ,120.60 ,123.96 ,0,,
6072,대전남부순환선,1,3.843,3.88,0.037,-1.75,3000,691,2,0,-3000,0,15953,100.00 ,100.00 ,100.00 ,0,,
6073,대전남부순환선,1,3.88,4.534,0.654,2.932,3000,691,2,-4.682,0,0,15953,100.00 ,122.00 ,122.20 ,0,,
6074,대전남부순환선,1,4.534,4.56,0.026,2.932,0,706,2,0,3000,0,15953,100.00 ,100.00 ,100.00 ,0,,
6075,대전남부순환선,1,4.56,5.22,0.66,0.671,0,706,2,2.261,0,0,15953,100.00 ,122.40 ,126.71 ,0,,
6076,대전남부순환선,1,5.22,5.24,0.02,0.534,0,706,2,0.137,0,0,15953,100.00 ,100.00 ,100.00 ,0,,
6077,대전남부순환선,1,5.24,5.823,0.583,0.534,1500,583,2,0,-1500,0,15211,100.00 ,118.50 ,119.30 ,0,,
6078,대전남부순환선,1,5.823,6.08,0.257,0.534,0,547,2,0,1500,0,15211,100.00 ,121.60 ,124.33 ,0,,
6079,대전남부순환선,1,6.08,6.37,0.29,1.951,0,547,2,-1.417,0,0,15211,100.00 ,127.00 ,127.17 ,0,,
6080,대전남부순환선,1,6.37,6.677,0.307,1.951,500,534,2,0,-500,0,15211,100.00 ,124.80 ,126.03 ,0,,
6081,대전남부순환선,1,6.677,6.904,0.227,-1.453,500,534,2,3.404,0,0,15211,100.00 ,126.40 ,126.75 ,0,,
6082,대전남부순환선,1,6.904,7.506,0.602,-1.453,0,602,2,0,500,0,15211,100.00 ,127.40 ,127.57 ,0,,
6083,대전남부순환선,1,7.506,7.54,0.034,-1.453,900,1021,2,0,-900,0,15211,100.00 ,100.00 ,100.00 ,0,,
6084,대전남부순환선,1,7.54,8.38,0.84,0.766,900,1021,2,-2.219,0,0,15211,100.00 ,125.50 ,126.75 ,0,,
6085,대전남부순환선,1,8.38,8.527,0.147,2.7,900,1021,2,-1.934,0,0,15211,100.00 ,124.60 ,124.85 ,0,,
6086,대전남부순환선,1,8.527,9.64,1.113,2.7,0,1733,2,0,900,0,15211,100.00 ,89.20 ,108.35 ,0,,
6087,대전남부순환선,1,9.64,10.26,0.62,2.49,0,1733,2,0.21,0,0,15211,100.00 ,96.60 ,104.01 ,0,,
6088,대전남부순환선,1,10.26,10.523,0.263,2.49,2000,355,2,0,-2000,0,15211,100.00 ,95.00 ,96.55 ,0,,
6089,대전남부순환선,1,10.523,10.615,0.092,-1.6,2000,355,2,4.09,0,0,15211,100.00 ,100.00 ,100.00 ,0,,
6090,대전남부순환선,1,10.615,11.543,0.928,-1.6,0,2176,2,0,2000,0,15211,100.00 ,100.00 ,100.00 ,1,,
6091,대전남부순환선,1,11.543,12.543,1,-0.835,0,2176,2,-0.765,0,0,15211,100.00 ,100.00 ,100.00 ,1,,
6092,대전남부순환선,1,12.543,12.791,0.248,-2.025,0,2176,2,1.19,0,0,15211,100.00 ,100.00 ,100.00 ,0,,
5859,대구포항선,2,26.731,27.48,0.749,-2.6,2200,938,3,0,0,0,15114,100.00 ,63.40 ,93.00 ,0,,
5860,대구포항선,2,27.48,27.669,0.189,1.98,2200,938,3,-4.58,0,0,15114,100.00 ,116.60 ,117.30 ,0,,
5861,대구포항선,2,27.669,29.46,1.791,1.98,0,3062,3,0,2200,0,14691,100.00 ,113.60 ,118.61 ,0,,
5862,대구포항선,2,29.46,30.24,0.78,-1.669,0,3062,3,3.649,0,0,14691,100.00 ,114.10 ,118.40 ,0,,
5863,대구포항선,2,30.24,30.731,0.491,-0.5,0,3062,3,-1.169,0,0,14691,100.00 ,121.20 ,121.98 ,0,,
5864,대구포항선,2,30.731,31.513,0.782,-0.5,1000,782,3,0,-1000,0,14691,100.00 ,118.30 ,123.04 ,0,,
5865,대구포항선,2,31.513,32.284,0.771,-0.5,0,771,3,0,1000,0,14691,100.00 ,117.30 ,120.69 ,0,,
5866,대구포항선,2,32.284,32.56,0.276,-0.5,1600,1738,3,0,-1600,0,14691,100.00 ,126.00 ,126.20 ,0,,
5867,대구포항선,2,32.56,34.022,1.462,-2.869,1600,1738,3,2.369,0,0,14691,100.00 ,117.10 ,121.02 ,0,,
5868,대구포항선,2,34.022,34.06,0.038,-2.869,0,2620,3,0,1600,0,14691,100.00 ,116.50 ,116.50 ,0,,
5869,대구포항선,2,34.06,36.26,2.2,2.2818,0,2620,3,-5.1508,0,0,14691,100.00 ,111.30 ,121.17 ,0,,
5870,대구포항선,2,36.26,36.642,0.382,-0.5604,0,2620,3,2.8422,0,0,14691,100.00 ,89.80 ,104.33 ,0,,
5871,대구포항선,2,36.642,37.204,0.562,-0.5604,7500,562,3,0,-7500,0,14691,100.00 ,97.20 ,104.09 ,0,,
5872,대구포항선,2,37.204,37.22,0.016,-0.5604,7868,454,3,0,-368,0,14691,100.00 ,100.00 ,100.00 ,0,,
5873,대구포항선,2,37.22,37.658,0.438,-0.9956,7868,454,3,0.4352,0,0,14691,100.00 ,127.20 ,127.93 ,0,,
5874,대구포항선,2,37.658,38.158,0.5,-0.9956,7898,500,3,0,-30,0,14691,100.00 ,127.70 ,127.84 ,0,,
5875,대구포항선,2,38.158,39.58,1.422,-0.9956,0,1766,3,0,7898,0,14691,100.00 ,127.20 ,127.48 ,0,,
5876,대구포항선,2,39.58,39.924,0.344,-0.5789,0,1766,3,-0.4167,0,0,14691,100.00 ,126.70 ,126.91 ,0,,
5877,대구포항선,2,39.924,40.34,0.416,-0.5789,2000,1412,3,0,-2000,0,14691,100.00 ,126.70 ,126.77 ,0,,
5878,대구포항선,2,40.34,41.336,0.996,-1.9996,2000,1412,3,1.4207,0,0,14691,100.00 ,126.70 ,127.55 ,0,,
5879,대구포항선,2,41.336,41.4,0.064,-1.9996,0,1047,3,0,2000,0,14691,100.00 ,127.20 ,127.20 ,0,,
5880,대구포항선,2,41.4,42.383,0.983,1.04,0,1047,3,-3.0396,0,0,14691,100.00 ,105.30 ,119.27 ,0,,
5881,대구포항선,2,42.383,42.56,0.177,1.04,2550,2017,3,0,-2550,0,14691,100.00 ,100.50 ,101.90 ,0,,
5882,대구포항선,2,42.56,44.26,1.7,-1.7065,2550,2017,3,2.7465,0,0,14691,100.00 ,98.50 ,110.93 ,0,,
5883,대구포항선,2,44.26,44.4,0.14,0.8,2550,2017,3,-2.5065,0,0,14691,100.00 ,126.70 ,127.20 ,0,,
5884,대구포항선,2,44.4,45.822,1.422,0.8,2173,1422,3,0,377,0,14691,100.00 ,103.20 ,119.21 ,0,,
5885,대구포항선,2,45.822,45.98,0.158,0.8,0,428,3,0,2173,0,14691,100.00 ,100.00 ,100.00 ,0,,
5886,대구포항선,2,45.98,46.25,0.27,-2.3,0,428,3,3.1,0,0,14691,100.00 ,100.00 ,100.00 ,0,,
5887,대구포항선,2,46.25,46.98,0.73,-2.3,1100,1331,3,0,-1100,0,14691,100.00 ,120.40 ,120.63 ,0,,
5888,대구포항선,2,46.98,47.581,0.601,-0.5932,1100,1331,3,-1.7068,0,0,14691,100.00 ,121.10 ,121.39 ,0,,
5889,대구포항선,2,47.581,48.18,0.599,-0.5932,0,1169,3,0,1100,0,14691,100.00 ,116.00 ,118.53 ,0,,
5890,대구포항선,2,48.18,48.75,0.57,-2.1793,0,1169,3,1.5861,0,0,14691,100.00 ,115.40 ,116.39 ,0,,
5891,대구포항선,2,48.75,49.044,0.294,-2.1793,2900,2570,3,0,-2900,0,14691,100.00 ,120.00 ,121.80 ,0,,
5892,대구포항선,2,49.044,50.54,1.496,2,2900,2570,3,-4.1793,0,0,14691,100.00 ,124.50 ,127.03 ,0,,
5893,대구포항선,2,50.54,51.32,0.78,3.4117,2900,2570,3,-1.4117,0,0,14691,100.00 ,126.10 ,127.02 ,0,,
5894,대구포항선,2,51.32,53,1.68,3.4117,0,2598,3,0,2900,0,14691,100.00 ,121.00 ,123.92 ,0,,
5895,대구포항선,2,53,53.918,0.918,2.95,0,2598,3,0.4617,0,0,14691,100.00 ,112.20 ,117.37 ,0,,
5896,대구포항선,2,53.918,54.3,0.382,2.95,1700,1602,3,0,-1700,0,14691,100.00 ,104.60 ,107.10 ,0,,
5897,대구포항선,2,54.3,55.4,1.1,0.5,1700,1602,3,2.45,0,0,14691,100.00 ,97.50 ,106.50 ,0,,
5898,대구포항선,2,55.4,55.52,0.12,-2,1700,1602,3,2.5,0,0,14691,100.00 ,122.10 ,122.70 ,0,,
5899,대구포항선,2,55.52,55.997,0.477,-2,0,477,3,0,1700,0,14691,100.00 ,114.90 ,118.31 ,0,,
5900,대구포항선,2,55.997,56.58,0.583,-2,3500,1464,3,0,-3500,0,14691,100.00 ,108.00 ,110.84 ,0,,
5901,대구포항선,2,56.58,57.461,0.881,2.4872,3500,1464,3,-4.4872,0,0,14691,100.00 ,105.80 ,106.88 ,0,,
5902,대구포항선,2,57.461,57.87,0.409,2.4872,4500,771,3,0,-1000,0,14691,100.00 ,109.10 ,109.51 ,0,,
5903,대구포항선,2,57.87,57.9,0.03,2.4872,4500,771,2,0,0,1,14691,100.00 ,100.00 ,100.00 ,0,,
5904,대구포항선,2,57.9,58.232,0.332,2,4500,771,2,0.4872,0,0,14691,100.00 ,108.30 ,108.71 ,0,,
5905,대구포항선,2,58.232,59,0.768,2,0,1724,2,0,4500,0,12830,100.00 ,108.70 ,113.78 ,0,,
5906,대구포항선,2,59,59.956,0.956,-0.5,0,1724,2,2.5,0,0,12830,100.00 ,106.50 ,108.83 ,0,,
5907,대구포항선,2,59.956,60.36,0.404,-0.5,2300,554,2,0,-2300,0,12830,100.00 ,109.10 ,109.84 ,0,,
5908,대구포항선,2,60.36,60.51,0.15,1.72,2300,554,2,-2.22,0,0,12830,100.00 ,111.10 ,112.23 ,0,,
5909,대구포항선,2,60.51,61.24,0.73,1.72,0,1562,2,0,2300,0,12830,100.00 ,114.80 ,122.84 ,0,,
5910,대구포항선,2,61.24,62.072,0.832,0.5,0,1562,2,1.22,0,0,12830,100.00 ,126.90 ,127.10 ,0,,
5911,대구포항선,2,62.072,62.14,0.068,0.5,3400,1012,2,0,-3400,0,12830,100.00 ,126.70 ,126.70 ,0,,
5912,대구포항선,2,62.14,63.084,0.944,-1.87,3400,1012,2,2.37,0,0,12830,100.00 ,120.70 ,123.77 ,0,,
5913,대구포항선,2,63.084,63.24,0.156,-1.87,2317,1288,2,0,1083,0,12830,100.00 ,119.90 ,120.10 ,0,,
5914,대구포항선,2,63.24,64.372,1.132,-1.43,2317,1288,2,-0.44,0,0,12830,100.00 ,112.30 ,117.68 ,0,,
5915,대구포항선,2,64.372,64.664,0.292,-1.43,0,292,2,0,2317,0,12830,100.00 ,108.00 ,109.58 ,0,,
5916,대구포항선,2,64.664,64.74,0.076,-1.43,2800,437,2,0,-2800,0,12830,100.00 ,107.40 ,107.40 ,0,,
5917,대구포항선,2,64.74,65.101,0.361,-1.99,2800,437,2,0.56,0,0,12830,100.00 ,103.70 ,105.23 ,0,,
5918,대구포항선,2,65.101,66.16,1.059,-1.99,0,2079,2,0,2800,0,12830,100.00 ,98.10 ,103.60 ,0,,
5919,대구포항선,2,66.16,67.12,0.96,0.9,0,2079,2,-2.89,0,0,12830,100.00 ,87.10 ,110.99 ,0,,
5920,대구포항선,2,67.12,67.18,0.06,-1.4,0,2079,2,2.3,0,0,12830,100.00 ,100.00 ,100.00 ,0,,
5921,대구포항선,2,67.18,67.523,0.343,-1.4,2010,343,2,0,-2010,0,12830,100.00 ,100.00 ,100.00 ,0,,
5922,대구포항선,2,67.523,67.716,0.193,-1.4,587,193,2,0,1423,0,12830,100.00 ,100.00 ,100.00 ,0,,
5923,대구포항선,2,67.716,67.88,0.164,-1.4,0,704,2,0,587,0,12830,100.00 ,100.00 ,100.00 ,0,,
5924,대구포항선,2,67.88,68.42,0.54,3.317,0,704,2,-4.717,0,0,12830,100.00 ,100.00 ,100.00 ,0,,
15724,호남선,2,99.5,99.68,0.18,-0.6812,0,180,2,0,0,0,17679,100.00 ,100.00 ,100.00 ,0,,
15725,호남선,2,99.68,100.135,0.455,-0.6812,460,455,2,0,-460,0,17679,96.40 ,93.60 ,95.02 ,0,,
15726,호남선,2,100.135,100.28,0.145,-0.6812,0,230,2,0,460,0,17679,93.00 ,89.60 ,91.57 ,0,,
15727,호남선,2,100.28,100.365,0.085,0.689,0,230,2,-1.3702,0,0,17679,89.80 ,89.10 ,89.33 ,0,,
15728,호남선,2,100.365,100.805,0.44,0.689,425,440,2,0,-425,0,17679,100.00 ,86.30 ,102.15 ,0,,
15729,호남선,2,100.805,100.84,0.035,0.689,0,155,2,0,425,0,17679,100.00 ,127.80 ,127.80 ,0,,
15730,호남선,2,100.84,100.96,0.12,-0.8604,0,155,2,1.5494,0,0,17679,100.00 ,127.70 ,127.77 ,0,,
15731,호남선,2,100.96,101.34,0.38,-0.8604,580,395,2,0,-580,0,17679,100.00 ,126.80 ,127.35 ,0,,
15732,호남선,2,101.34,101.355,0.015,-0.0851,580,395,2,-0.7753,0,0,17679,100.00 ,100.00 ,100.00 ,0,,
15733,호남선,2,101.355,102.06,0.705,-0.0851,0,755,2,0,580,0,17679,100.00 ,109.70 ,116.19 ,1,,
15734,호남선,2,102.06,102.11,0.05,-1.2786,0,755,2,1.1935,0,0,17679,100.00 ,109.60 ,109.60 ,1,,
15735,호남선,2,102.11,102.48,0.37,-1.2786,400,635,2,0,-400,0,17679,100.00 ,109.20 ,109.37 ,1,,
15736,호남선,2,102.48,102.745,0.265,-1.0161,400,635,2,-0.2625,0,0,17679,100.00 ,101.40 ,106.15 ,0,,
15737,호남선,2,102.745,102.94,0.195,-1.0161,400,375,2,0,0,0,17679,100.00 ,98.00 ,98.78 ,0,,
15738,호남선,2,102.94,103.12,0.18,-2.34,400,375,2,1.3239,0,0,17679,100.00 ,98.20 ,99.40 ,0,,
15739,호남선,2,103.12,103.32,0.2,-2.34,0,415,2,0,400,0,17679,100.00 ,102.40 ,107.73 ,0,,
15740,호남선,2,103.32,103.52,0.2,-3.7295,0,415,2,1.3895,0,0,17679,100.00 ,115.90 ,120.50 ,0,,
15741,호남선,2,103.52,103.535,0.015,-4.706,0,415,2,0.9765,0,0,17679,100.00 ,100.00 ,100.00 ,1,,
15742,호남선,2,103.535,103.785,0.25,-4.706,1500,250,2,0,-1500,0,17679,100.00 ,122.30 ,124.41 ,0,,
15743,호남선,2,103.785,103.94,0.155,-4.706,0,170,2,0,1500,0,17679,100.00 ,117.10 ,118.98 ,1,,
15744,호남선,2,103.94,103.955,0.015,4.925,0,170,2,-9.631,0,0,17679,100.00 ,100.00 ,100.00 ,1,,
15745,호남선,2,103.955,104.24,0.285,4.925,750,285,2,0,-750,0,17679,100.00 ,110.00 ,113.22 ,0,,
15746,호남선,2,104.24,104.44,0.2,4.925,0,200,2,0,750,0,17679,100.00 ,104.00 ,106.18 ,0,,
15747,호남선,2,104.44,104.48,0.04,4.925,500,340,2,0,-500,0,17679,100.00 ,103.80 ,103.90 ,0,,
15748,호남선,2,104.48,104.78,0.3,-1.2411,500,340,2,6.1661,0,0,17679,100.00 ,104.50 ,111.08 ,0,,
15749,호남선,2,104.78,104.9,0.12,-1.2411,480,480,2,0,20,0,17679,100.00 ,121.20 ,122.90 ,0,,
15750,호남선,2,104.9,105,0.1,0.87,480,480,2,-2.1111,0,0,17679,100.00 ,125.70 ,126.70 ,0,,
15751,호남선,2,105,105.26,0.26,-1.95,480,480,2,2.82,0,0,17679,100.00 ,128.00 ,128.28 ,0,,
15752,호남선,2,105.26,105.44,0.18,-1.95,686,440,2,0,-206,0,17679,100.00 ,127.70 ,128.02 ,0,,
15753,호남선,2,105.44,105.7,0.26,1.9682,686,440,2,-3.9182,0,0,17679,100.00 ,126.20 ,126.90 ,0,,
15754,호남선,2,105.7,105.88,0.18,1.9682,480,440,2,0,206,0,17679,100.00 ,122.10 ,124.12 ,0,,
15755,호남선,2,105.88,106.14,0.26,0.3014,480,440,2,1.6668,0,0,17679,100.00 ,114.80 ,117.34 ,0,,
